,Time,T_comp(ºC),T_evap (ºC),T_cond (ºC),Tint-Text (ºC),T_air,T_ext,T_int
137,2019-01-15 07:13:42,43.0,35.0,7.0,10.0,53.0,17.0,45.0
138,2019-01-15 07:13:48,43.0,35.0,7.0,10.0,53.0,17.0,45.0
139,2019-01-15 07:13:54,43.0,35.0,7.0,10.0,53.0,17.0,45.0
140,2019-01-15 07:14:00,43.0,35.0,7.0,10.0,53.0,17.0,45.0
141,2019-01-15 07:14:06,43.0,35.0,7.0,10.0,53.0,17.0,45.0
142,2019-01-15 07:14:12,43.0,35.0,7.0,10.0,53.0,17.0,45.0
143,2019-01-15 07:14:18,43.0,35.0,7.0,10.0,53.0,17.0,45.0
144,2019-01-15 07:14:24,43.0,35.0,7.0,10.0,53.0,17.0,45.0
145,2019-01-15 07:14:30,43.0,35.0,7.0,10.0,53.0,17.0,45.0
146,2019-01-15 07:14:36,43.0,35.0,7.0,10.0,53.0,17.0,45.0
147,2019-01-15 07:14:42,44.5054761904762,33.53261904761905,8.334047619047624,10.0,54.5054761904762,18.334047619047624,43.53261904761905
148,2019-01-15 07:14:48,41.4945238095238,33.53261904761905,5.665952380952376,10.0,51.4945238095238,15.665952380952376,43.53261904761905
149,2019-01-15 07:14:54,43.0,35.0,7.0,10.0,53.0,17.0,45.0
150,2019-01-15 07:15:00,43.0,35.0,7.0,10.0,53.0,17.0,45.0
151,2019-01-15 07:15:06,43.0,35.0,7.0,10.0,53.0,17.0,45.0
152,2019-01-15 07:15:12,41.4945238095238,36.46738095238095,8.334047619047624,10.0,51.4945238095238,18.334047619047624,46.46738095238095
153,2019-01-15 07:15:18,43.0,35.0,7.0,10.0,53.0,17.0,45.0
154,2019-01-15 07:15:24,43.0,35.0,7.0,10.0,53.0,17.0,45.0
155,2019-01-15 07:15:30,43.0,35.0,7.0,10.0,53.0,17.0,45.0
156,2019-01-15 07:15:36,43.0,35.0,7.0,10.0,53.0,17.0,45.0
157,2019-01-15 07:15:42,43.0,35.0,7.0,10.0,53.0,17.0,45.0
158,2019-01-15 07:15:48,43.0,35.0,7.0,10.0,53.0,17.0,45.0
159,2019-01-15 07:15:54,43.0,35.0,7.0,10.0,53.0,17.0,45.0
160,2019-01-15 07:16:00,43.0,35.0,7.0,10.0,53.0,17.0,45.0
161,2019-01-15 07:16:06,43.0,35.0,7.0,10.0,53.0,17.0,45.0
162,2019-01-15 07:16:12,44.5054761904762,36.46738095238095,5.665952380952376,10.0,54.5054761904762,15.665952380952376,46.46738095238095
163,2019-01-15 07:16:18,43.0,35.0,7.0,10.0,53.0,17.0,45.0
164,2019-01-15 07:16:24,43.0,35.0,7.0,10.0,53.0,17.0,45.0
165,2019-01-15 07:16:30,43.0,35.0,7.0,10.0,53.0,17.0,45.0
166,2019-01-15 07:16:36,43.0,35.0,7.0,10.0,53.0,17.0,45.0
167,2019-01-15 07:16:42,41.4945238095238,33.53261904761905,8.334047619047624,10.0,51.4945238095238,18.334047619047624,43.53261904761905
168,2019-01-15 07:16:48,43.0,35.0,7.0,10.0,53.0,17.0,45.0
169,2019-01-15 07:16:54,43.0,35.0,7.0,10.0,53.0,17.0,45.0
170,2019-01-15 07:17:00,41.4945238095238,33.53261904761905,5.665952380952376,10.0,51.4945238095238,15.665952380952376,43.53261904761905
171,2019-01-15 07:17:06,43.0,35.0,7.0,10.0,53.0,17.0,45.0
172,2019-01-15 07:17:12,43.0,35.0,7.0,10.0,53.0,17.0,45.0
173,2019-01-15 07:17:18,43.0,35.0,7.0,10.0,53.0,17.0,45.0
174,2019-01-15 07:17:24,43.0,35.0,7.0,10.0,53.0,17.0,45.0
175,2019-01-15 07:17:30,43.0,35.0,7.0,10.0,53.0,17.0,45.0
176,2019-01-15 07:17:36,43.0,35.0,7.0,10.0,53.0,17.0,45.0
177,2019-01-15 07:17:42,43.0,35.0,7.0,10.0,53.0,17.0,45.0
178,2019-01-15 07:17:48,44.5054761904762,36.46738095238095,8.334047619047624,10.0,54.5054761904762,18.334047619047624,46.46738095238095
179,2019-01-15 07:17:54,43.0,35.0,7.0,10.0,53.0,17.0,45.0
180,2019-01-15 07:18:00,43.0,35.0,7.0,10.0,53.0,17.0,45.0
181,2019-01-15 07:18:06,43.0,35.0,7.0,10.0,53.0,17.0,45.0
182,2019-01-15 07:18:12,43.0,35.0,7.0,10.0,53.0,17.0,45.0
183,2019-01-15 07:18:18,43.0,35.0,7.0,10.0,53.0,17.0,45.0
184,2019-01-15 07:18:24,43.0,35.0,7.0,10.0,53.0,17.0,45.0
185,2019-01-15 07:18:30,43.0,35.0,7.0,10.0,53.0,17.0,45.0
186,2019-01-15 07:18:36,44.5054761904762,33.53261904761905,8.334047619047624,10.0,54.5054761904762,18.334047619047624,43.53261904761905
187,2019-01-15 07:18:42,43.0,35.0,7.0,10.0,53.0,17.0,45.0
188,2019-01-15 07:18:48,43.0,35.0,7.0,10.0,53.0,17.0,45.0
189,2019-01-15 07:18:54,43.0,35.0,7.0,10.0,53.0,17.0,45.0
190,2019-01-15 07:19:00,43.0,35.0,7.0,10.0,53.0,17.0,45.0
191,2019-01-15 07:19:06,43.0,35.0,7.0,10.0,53.0,17.0,45.0
192,2019-01-15 07:19:12,43.0,35.0,7.0,10.0,53.0,17.0,45.0
193,2019-01-15 07:19:18,43.0,35.0,7.0,10.0,53.0,17.0,45.0
194,2019-01-15 07:19:24,43.0,35.0,7.0,10.0,53.0,17.0,45.0
195,2019-01-15 07:19:30,43.0,35.0,7.0,10.0,53.0,17.0,45.0
196,2019-01-15 07:19:36,43.0,35.0,7.0,10.0,53.0,17.0,45.0
197,2019-01-15 07:19:42,43.0,35.0,7.0,10.0,53.0,17.0,45.0
198,2019-01-15 07:19:48,43.0,35.0,7.0,10.0,53.0,17.0,45.0
199,2019-01-15 07:19:54,39.98904761904765,37.9347619047619,4.331904761904752,10.0,49.98904761904765,14.331904761904752,47.9347619047619
200,2019-01-15 07:20:00,43.0,35.0,7.0,10.0,53.0,17.0,45.0
201,2019-01-15 07:20:06,43.0,35.0,7.0,10.0,53.0,17.0,45.0
202,2019-01-15 07:20:12,43.0,35.0,7.0,10.0,53.0,17.0,45.0
203,2019-01-15 07:20:18,43.0,35.0,7.0,10.0,53.0,17.0,45.0
204,2019-01-15 07:20:24,43.0,35.0,7.0,10.0,53.0,17.0,45.0
205,2019-01-15 07:20:30,43.0,35.0,7.0,10.0,53.0,17.0,45.0
206,2019-01-15 07:20:36,43.0,35.0,7.0,10.0,53.0,17.0,45.0
207,2019-01-15 07:20:42,43.0,35.0,7.0,10.0,53.0,17.0,45.0
208,2019-01-15 07:20:48,41.4945238095238,33.53261904761905,5.665952380952376,10.0,51.4945238095238,15.665952380952376,43.53261904761905
209,2019-01-15 07:20:54,44.5054761904762,36.46738095238095,5.665952380952376,10.0,54.5054761904762,15.665952380952376,46.46738095238095
210,2019-01-15 07:21:00,43.0,35.0,7.0,10.0,53.0,17.0,45.0
211,2019-01-15 07:21:06,43.0,35.0,7.0,10.0,53.0,17.0,45.0
212,2019-01-15 07:21:12,43.0,35.0,7.0,10.0,53.0,17.0,45.0
213,2019-01-15 07:21:18,43.0,35.0,7.0,10.0,53.0,17.0,45.0
214,2019-01-15 07:21:24,43.0,35.0,7.0,10.0,53.0,17.0,45.0
215,2019-01-15 07:21:30,44.5054761904762,33.53261904761905,8.334047619047624,10.0,54.5054761904762,18.334047619047624,43.53261904761905
216,2019-01-15 07:21:36,43.0,35.0,7.0,10.0,53.0,17.0,45.0
217,2019-01-15 07:21:42,41.4945238095238,33.53261904761905,8.334047619047624,10.0,51.4945238095238,18.334047619047624,43.53261904761905
218,2019-01-15 07:21:48,44.5054761904762,36.46738095238095,5.665952380952376,10.0,54.5054761904762,15.665952380952376,46.46738095238095
219,2019-01-15 07:21:54,43.0,35.0,7.0,10.0,53.0,17.0,45.0
220,2019-01-15 07:22:00,43.0,35.0,7.0,10.0,53.0,17.0,45.0
221,2019-01-15 07:22:06,43.0,35.0,7.0,10.0,53.0,17.0,45.0
222,2019-01-15 07:22:12,43.0,35.0,7.0,10.0,53.0,17.0,45.0
223,2019-01-15 07:22:18,44.5054761904762,36.46738095238095,5.665952380952376,10.0,54.5054761904762,15.665952380952376,46.46738095238095
224,2019-01-15 07:22:24,43.0,35.0,7.0,10.0,53.0,17.0,45.0
225,2019-01-15 07:22:30,43.0,35.0,7.0,10.0,53.0,17.0,45.0
226,2019-01-15 07:22:36,43.0,35.0,7.0,10.0,53.0,17.0,45.0
227,2019-01-15 07:22:42,43.0,35.0,7.0,10.0,53.0,17.0,45.0
228,2019-01-15 07:22:48,43.0,35.0,7.0,10.0,53.0,17.0,45.0
229,2019-01-15 07:22:54,43.0,35.0,7.0,10.0,53.0,17.0,45.0
230,2019-01-15 07:23:00,43.0,35.0,7.0,10.0,53.0,17.0,45.0
231,2019-01-15 07:23:06,43.0,35.0,7.0,10.0,53.0,17.0,45.0
232,2019-01-15 07:23:12,43.0,35.0,7.0,10.0,53.0,17.0,45.0
233,2019-01-15 07:23:18,43.0,35.0,7.0,10.0,53.0,17.0,45.0
234,2019-01-15 07:23:24,41.4945238095238,36.46738095238095,5.665952380952376,10.0,51.4945238095238,15.665952380952376,46.46738095238095
235,2019-01-15 07:23:30,43.0,35.0,7.0,10.0,53.0,17.0,45.0
236,2019-01-15 07:23:36,43.0,35.0,7.0,10.0,53.0,17.0,45.0
237,2019-01-15 07:23:42,41.4945238095238,36.46738095238095,5.665952380952376,10.0,51.4945238095238,15.665952380952376,46.46738095238095
238,2019-01-15 07:23:48,44.5054761904762,33.53261904761905,5.665952380952376,10.0,54.5054761904762,15.665952380952376,43.53261904761905
239,2019-01-15 07:23:54,43.0,35.0,7.0,10.0,53.0,17.0,45.0
240,2019-01-15 07:24:00,43.0,35.0,7.0,10.0,53.0,17.0,45.0
241,2019-01-15 07:24:06,43.0,35.0,7.0,10.0,53.0,17.0,45.0
242,2019-01-15 07:24:12,43.0,35.0,7.0,10.0,53.0,17.0,45.0
243,2019-01-15 07:24:18,43.0,35.0,7.0,10.0,53.0,17.0,45.0
244,2019-01-15 07:24:24,41.4945238095238,33.53261904761905,8.334047619047624,10.0,51.4945238095238,18.334047619047624,43.53261904761905
245,2019-01-15 07:24:30,43.0,35.0,7.0,10.0,53.0,17.0,45.0
246,2019-01-15 07:24:36,43.0,35.0,7.0,10.0,53.0,17.0,45.0
247,2019-01-15 07:24:42,43.0,35.0,7.0,10.0,53.0,17.0,45.0
248,2019-01-15 07:24:48,41.4945238095238,33.53261904761905,8.334047619047624,10.0,51.4945238095238,18.334047619047624,43.53261904761905
249,2019-01-15 07:24:54,43.0,35.0,7.0,10.0,53.0,17.0,45.0
250,2019-01-15 07:25:00,41.4945238095238,33.53261904761905,8.334047619047624,10.0,51.4945238095238,18.334047619047624,43.53261904761905
251,2019-01-15 07:25:06,43.0,35.0,7.0,10.0,53.0,17.0,45.0
252,2019-01-15 07:25:12,41.4945238095238,36.46738095238095,8.334047619047624,10.0,51.4945238095238,18.334047619047624,46.46738095238095
253,2019-01-15 07:25:18,43.0,35.0,7.0,10.0,53.0,17.0,45.0
254,2019-01-15 07:25:24,43.0,35.0,7.0,10.0,53.0,17.0,45.0
255,2019-01-15 07:25:30,43.0,35.0,7.0,10.0,53.0,17.0,45.0
256,2019-01-15 07:25:36,43.0,35.0,7.0,10.0,53.0,17.0,45.0
257,2019-01-15 07:25:42,43.0,35.0,7.0,10.0,53.0,17.0,45.0
258,2019-01-15 07:25:48,41.4945238095238,36.46738095238095,5.665952380952376,10.0,51.4945238095238,15.665952380952376,46.46738095238095
259,2019-01-15 07:25:54,43.0,35.0,7.0,10.0,53.0,17.0,45.0
260,2019-01-15 07:26:00,43.0,35.0,7.0,10.0,53.0,17.0,45.0
261,2019-01-15 07:26:06,43.0,35.0,7.0,10.0,53.0,17.0,45.0
262,2019-01-15 07:26:12,43.0,35.0,7.0,10.0,53.0,17.0,45.0
263,2019-01-15 07:26:18,41.4945238095238,36.46738095238095,8.334047619047624,10.0,51.4945238095238,18.334047619047624,46.46738095238095
264,2019-01-15 07:26:24,43.0,35.0,7.0,10.0,53.0,17.0,45.0
265,2019-01-15 07:26:30,43.0,35.0,7.0,10.0,53.0,17.0,45.0
266,2019-01-15 07:26:36,43.0,35.0,7.0,10.0,53.0,17.0,45.0
267,2019-01-15 07:26:42,43.0,35.0,7.0,10.0,53.0,17.0,45.0
268,2019-01-15 07:26:48,44.5054761904762,36.46738095238095,5.665952380952376,10.0,54.5054761904762,15.665952380952376,46.46738095238095
269,2019-01-15 07:26:54,43.0,35.0,7.0,10.0,53.0,17.0,45.0
270,2019-01-15 07:27:00,43.0,35.0,7.0,10.0,53.0,17.0,45.0
271,2019-01-15 07:27:06,43.0,35.0,7.0,10.0,53.0,17.0,45.0
272,2019-01-15 07:27:12,43.0,35.0,7.0,10.0,53.0,17.0,45.0
273,2019-01-15 07:27:18,43.0,35.0,7.0,10.0,53.0,17.0,45.0
274,2019-01-15 07:27:24,43.0,35.0,7.0,10.0,53.0,17.0,45.0
275,2019-01-15 07:27:30,43.0,35.0,7.0,10.0,53.0,17.0,45.0
276,2019-01-15 07:27:36,43.0,35.0,7.0,10.0,53.0,17.0,45.0
277,2019-01-15 07:27:42,43.0,35.0,7.0,10.0,53.0,17.0,45.0
278,2019-01-15 07:27:48,43.0,35.0,7.0,10.0,53.0,17.0,45.0
279,2019-01-15 07:27:54,43.0,35.0,7.0,10.0,53.0,17.0,45.0
280,2019-01-15 07:28:00,43.0,35.0,7.0,10.0,53.0,17.0,45.0
281,2019-01-15 07:28:06,44.5054761904762,33.53261904761905,8.334047619047624,10.0,54.5054761904762,18.334047619047624,43.53261904761905
282,2019-01-15 07:28:12,43.0,35.0,7.0,10.0,53.0,17.0,45.0
283,2019-01-15 07:28:18,43.0,35.0,7.0,10.0,53.0,17.0,45.0
284,2019-01-15 07:28:24,43.0,35.0,7.0,10.0,53.0,17.0,45.0
285,2019-01-15 07:28:30,43.0,35.0,7.0,10.0,53.0,17.0,45.0
286,2019-01-15 07:28:36,43.0,35.0,7.0,10.0,53.0,17.0,45.0
287,2019-01-15 07:28:42,41.4945238095238,33.53261904761905,8.334047619047624,10.0,51.4945238095238,18.334047619047624,43.53261904761905
288,2019-01-15 07:28:48,43.0,35.0,7.0,10.0,53.0,17.0,45.0
289,2019-01-15 07:28:54,43.0,35.0,7.0,10.0,53.0,17.0,45.0
290,2019-01-15 07:29:00,44.5054761904762,36.46738095238095,8.334047619047624,10.0,54.5054761904762,18.334047619047624,46.46738095238095
291,2019-01-15 07:29:06,43.0,35.0,7.0,10.0,53.0,17.0,45.0
292,2019-01-15 07:29:12,43.0,35.0,7.0,10.0,53.0,17.0,45.0
293,2019-01-15 07:29:18,43.0,35.0,7.0,10.0,53.0,17.0,45.0
294,2019-01-15 07:29:24,43.0,35.0,7.0,10.0,53.0,17.0,45.0
295,2019-01-15 07:29:30,43.0,35.0,7.0,10.0,53.0,17.0,45.0
